zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
KHE26CPZ,HE6XLBKI,2018_Pradhan_Characteristics of different convective parameterization schemes on the.pdf,'trmm/tmi'(1), , 
G8PUZI7Y,F95J72X5,2018_Kumar_Classification of key aerosol types and their frequency distributions based on.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), , 
488ALL5Y,8J5VV8TZ,2017_Jagadeesan_Dominance of coastal upwelling over Mud Bank in shaping the mesozooplankton.pdf,, , 
UIHIVZXK,VBQJDNTM,2017_Posacka_Dissolved copper (dCu) biogeochemical cycling in the subarctic Northeast.pdf,'aqua/modis'(1), , 
2TAYRHCM,PKMGHA9F,2017_Chen_Declining riverine sediment input impact on spring phytoplankton bloom off the.pdf,'aqua/modis----level-3'(1), , 
99X5G6C5,PL8B6Q8Q,2018_Widner_Cyanate distribution and uptake above and within the Eastern Tropical South.pdf,, , 
7FNBIDJD,TJTUFLY7,2017_Hernández-Moresino_Contrasting structural patterns of the mesozooplankton community result from.pdf,'aqua/modis----level 3'(1), , 
EPQMMNA8,96PHGFNI,2018_Nadzir_Comparison of In situ Observation NOAA-AIRS Satellite and MACC Model on.pdf,, , 
QMBVWLXU,MQMV2AX2,2018_Jury_Observed formation of easterly waves over northeast Africa.pdf,, 'merra'(10), 
B9V79RT5,VUAU3W9R,2017_Durand_Export production in the New-Zealand region since the Last Glacial Maximum.pdf,, , 
VLAV5M97,NQ8XLPI3,2017_Dimitriou_Aerosol contributions at an urban background site in Eastern Mediterranean –.pdf,, , 
F868YEIN,NKIDRP4G,2017_Coletti_Nutrient influence on fossil carbonate factories.pdf,, , 
ZSCWZ5K3,IKSZDQ6L,2017_Chen_Optimal PAR intensity for spring bloom in the Northwest Pacific marginal seas.pdf,'aqua/modis----level-3'(1); 'aqua/modis'(1), , 
HWMWC6RD,BG99EQ6N,2018_Chen_Intraseasonal responses of the East Asia summer rainfall to anthropogenic.pdf,'aqua/modis'(2); 'aqua/modis----level 3'(1), , 
JBBQCZM3,Z5I7M8HG,2017_Athanasopoulou_Changes in domestic heating fuel use in Greece.pdf,, , 
Y5BRHFYC,B4W3QWIG,2018_Saturno_Black and brown carbon over central Amazonia.pdf,'terra/modis'(1); 'aqua/modis'(1), 'gdas'(1), 
PYLTF929,C8QIDKST,2016_Stenkevich_Air pollution mapping with nitrogen and sulfur dioxides in the south-eastern.pdf,, , 
TS54A946,GBNR5XGN,2017_Schallenberg_Temporal variability of dissolved iron species in the mesopelagic zone at Ocean.pdf,'aura/omi'(1), , 
62L26KA7,GKSJLBWE,2017_Raybaud_Forecasting climate-driven changes in the geographical range of the European.pdf,, , 
QSI5WAUP,J34XVUI6,2017_Sorell_Diet and consumption rate of Atlantic bluefin tuna ( Thunnus thynnus ) in the.pdf,, , 
UGDGAH82,QVBX5HJC,2017_Boiyo_Climatological analysis of aerosol optical properties over East Africa observed.pdf,'terra/modis'(6); 'aqua/modis'(1); 'aura/omi'(1); 'nimbus-7/toms'(1), 'gdas'(1), 
Q64Y5AGZ,WSTZHUXJ,2017_Salgueiro_Cloud parameter retrievals from Meteosat and their effects on the shortwave.pdf,'terra/modis'(2); 'meteosat/seviri'(1), , 
9XLL4VX7,VBYDM8HG,2017_Dinis_Gamma-ray dose rate surveys help investigating century-scale beach ridge.pdf,, , 
Z2FRPSUJ,VKN5YSM3,2017_Gupta_Development of an Indigenous Sensor for Sub-micron Aerosol Monitoring in India.pdf,, , 
BIY3EU7F,XBP2MDHG,2018_Majumder_Characteristics of the drainage network of the Kosi Megafan India and its.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
PB75AHMH,VV9F9RBP,2017_Blanco_Seascape modeling of southern giant petrels from Patagonia during different.pdf,'aqua/modis'(1), , 
UXKVJ9JQ,7HQ6LXH3,2017_Marquet_Sea cucumbers Holothuria arguinensis and H.pdf,'aqua/modis'(1), , 
ZRYY3HJB,T3NSPFDP,2017_Mishra_.pdf,'aqua/modis'(10), 'nobm'(9), 
BNV3CEET,BWE9GJDL,2017_Kenabatho_Evaluation of satellite and simulated rainfall products for hydrological.pdf,, , 
TCDZ6W6Z,QAGH6HH6,2017_Kämpf_On the “hidden” phytoplankton blooms on Australia's southern shelves.pdf,'aqua/modis'(4), , 
H83RTZ5G,2Z4RPZ9N,2017_Ziegler_Biogeography and molecular diversity of coral symbionts in the genus.pdf,'aqua/modis'(1), , 
SFM8JP79,LGRD2U9G,2017_Yu_Fire Risk Prediction Using Remote Sensed Products.pdf,, , 
TC4MASBM,3VKIHT36,2017_Sen_Variations in particulate matter over Indo-Gangetic Plains and Indo-Himalayan.pdf,'terra/modis----level 2'(2); 'aqua/modis----level 2'(2); 'terra/modis----level 3'(1); 'terra/modis'(1), 'gdas'(3), 
MVV2J4NX,XCXIEZ8L,2018_Unnikrishnan_Atmospheric water budget over the South Asian summer monsoon region.pdf,, , 
HK23QM33,L5USUDTA,2014_Sulochana_Rainrate and rain attenuation statistics for different homogeneous regions of.pdf,, 'tmpa'(1), 
JTIS6K8W,R3ZZTJNL,2020_Katzfuss_A class of multi-resolution approximations for large spatial datasets.pdf,, , 
NFWZJY75,G7BBTR5K,2017_Broomandi_Identification of the sources of dust storms in the City of Ahvaz by HYSPLIT.pdf,'nimbus-7/toms'(1); 'aura/omi'(1), , 
T2S7JMVB,TEA2H34D,2017_Zhang_Spatial and temporal evaluation of long term trend (2005–2014) of OMI retrieved.pdf,'aura/omi'(2), , 
FVYXPYXS,PL2SHZWA,2017_Yu_Impact of biomass fires on tropospheric nitrogen dioxide in South and Southeast.pdf,'aqua/modis'(2); 'terra/modis'(1); 'aura/omi'(1), , 
KCXUGCVD,5HQ5AG4S,2018_Yeganeh_Estimating the spatiotemporal variation of NO2 concentration using an adaptive.pdf,'aura/omi'(4), , 
JVQL8L8V,VHX8YYI2,2017_Wright_Sun protection to improve vaccine effectiveness in children in a high ambient.pdf,'aura/omi'(1), , 
3LUIUMTR,5MJHVTNB,2017_Wilks_Biogeochemical flux and phytoplankton succession.pdf,, , 
QGRVE2XE,I4JDZSE3,2018_Trinugroho_PEMANTAUAN AREA GENANGAN AIR PADA RAWA LEBAK MENGGUNAKAN TEKNOLOGI PENGINDERAAN.pdf,, , 
D7GVVIR8,E6TJX9DA,2017_Tito_The Correlation of Upwelling Phenomena and Ocean Sunfish Occurrences in Nusa.pdf,'aqua/modis'(1), , 
TABSR95Q,BNDWH3CQ,2017_Thomas_Quantifying black carbon deposition over the Greenland ice sheet from forest.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1); 'terra/modis'(1), , 
TBW6VWGD,LYGDXAWW,2017_Tangunan_Insolation forcing of coccolithophore productivity in the western tropical.pdf,, , 
878HUR7B,5STX7AYF,2017_Tack_High-resolution mapping of the NOsub2-sub spatial distribution over Belgian.pdf,, , 
LMZZ9QVG,YPES8A27,2018_Stocking_Spatio-temporal distributions of piscivorous birds in a subarctic sound during.pdf,, , 
K3W47Z66,TZQW2TDC,2017_Stern_Deep–sea fluxes of barium and lithogenic trace elements in the subtropical.pdf,'terra/modis'(1), 'nobm'(2), 
M6R4U8ZT,8T3CPHTD,2018_Soni_Radiative effects of black carbon aerosols on Indian monsoon.pdf,, , 
SVJFUM6U,TZCNL5BN,2017_Sitnov_Ozone water vapor and temperature anomalies associated with atmospheric.pdf,'aqua/airs'(1), , 
KT398DEX,QBDH8U6S,2018_Singh_On the dust load and rainfall relationship in South Asia.pdf,, , 
UY7JZCDS,Q6DYTZLK,2017_Singh_Unraveling the spatio-temporal structure of the atmospheric and oceanic.pdf,'trmm/tmi'(1), , 
MM2857AT,9UHY459P,2017_Raman_Spatial and Temporal Variations in Characteristic Ratios of Elemental Carbon to.pdf,, , 
HHM2GAD8,CJM3MQHB,2017_Pañola-Madrigal_Reproductive cycle of the sea cucumber (Isostichopus fuscus) and its.pdf,, , 
2SFBB4AE,67Y4NUFJ,2017_Dandocsi_Measurements of Aerosols and Trace Gases in Southern Romania.pdf,'terra/modis'(1), , 
CKLQBE5W,48L43MU4,2018_Sewall_Empirically based models of oceanographic and biological influences on Pacific.pdf,'aqua/modis'(1), , 
F3XM8Z6U,VXKGVGFY,2017_Patil_Contrasting influences of aerosols on cloud properties during deficient and.pdf,'terra/modis----level 3'(2); 'aqua/modis----level 3'(2); 'terra/modis'(1); 'aqua/modis'(1), , 
LDI3ZDJV,J88KSBC7,2017_Patterson_Social and environmental factors affect tuberculosis related mortality in wild.pdf,, , 
HYFMAF6D,FE2WU9W3,2017_Laiolo_Evidences of volcanic unrest on high-temperature fumaroles by satellite thermal.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
53463MLL,GVL8K4UM,2018_Nadzir_Spatial-temporal variations in surface ozone over Ushuaia and the Antarctic.pdf,, , 
5FH9KGZ4,ZVUS3VSG,2017_Nabavi_Sensitivity of WRF-chem predictions to dust source function specification in.pdf,'aqua/modis'(1), , 
JKKGEZNU,CTQ247PP,2017_Mora_Analysis of remotely sensed and surface data of aerosols and meteorology for.pdf,'aqua/modis'(11); 'terra/modis'(6); 'aura/omi'(1), 'merra'(3); 'merra-2'(1); 'geos-5'(1), 
65NAXUTV,ANWDUXYE,2017_Mazon_The Influence of an Increase of the Mediterranean Sea Surface Temperature on.pdf,, , 
WIUMS7A3,BIZ9DKX6,2017_Meyer_The winter pack-ice zone provides a sheltered but food-poor habitat for larval.pdf,, , 
7KEI4RK6,BQZL6GLS,2017_Marshak_The spectral invariant approximation within canopy radiative transfer to.pdf,'terra/modis'(1), , 
EEC3Q244,DPZC2QHW,2017_Marchese_An Enhanced Satellite-Based Algorithm for Detecting and Tracking Dust Outbreaks.pdf,'terra/modis'(5); 'aqua/modis'(4); 'terra/modis----level-1'(2); 'aqua/modis----level-1'(2); 'meteosat/seviri'(1), , 
P9EILNSX,NBY6948C,2017_Pandey_Declining pre-monsoon dust loading over South Asia.pdf,'terra/modis'(3); 'aqua/modis'(2); 'aura/omi'(1), 'merra'(9); 'merra-2'(3), 
DAIKBEXE,AGI9TLT3,2017_Noda_A preliminary survey of zoantharian endosymbionts shows high genetic variation.pdf,'aqua/modis'(2), , 
BPKX3TWZ,WZZFGM3T,2017_Low-Décarie_Predictions of response to temperature are contingent on model choice and data.pdf,, , 
KZRF2EST,WVJ23K5V,2017_Lefèvre_A source of CO 2 to the atmosphere throughout the year in the Maranhense.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
49QDKFE6,J9CHRQ56,2017_Li_Synergistic Use of Remote Sensing and Modeling to Assess an Anomalously High.pdf,'aqua/modis'(26); 'terra/modis'(17); 'terra/modis----level-3'(2); 'aqua/modis----level-3'(2); 'trmm/tmi'(1); 'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), 'merra-2'(4); 'merra'(4), 
7C27I9C5,CCKDIAL8,2017_Kodera_Stratospheric tropical warming event and its impact on the polar and tropical.pdf,, , 
MMALC73F,H2HE5EJS,2017_Korte_Downward particle fluxes of biogenic matter and Saharan dust across the.pdf,'terra/modis'(1), 'merra'(1), 
ZDLJIGEM,9I9RMMPH,2017_Kumar_Assessment of landslide hazards induced by extreme rainfall event in Jammu and.pdf,, , 
W8S7SFFD,T8CKSEVM,2018_Khaki_Efficient basin scale filtering of GRACE satellite products.pdf,, , 
ZR9EWUKL,8ZHRDUS8,2016_Karabashev_Narrowband shortwave minima in spectra of backscattered light from the sea.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
LK6MB7DH,4UKXXFML,2017_Rajani Kanta_Variability of chlorophyll-a and diatoms in the frontal ecosystem of Indian.pdf,'aqua/modis'(2), 'nobm'(2), 
VSQ6RRUL,J33UV8S9,2017_Itzhak-Ben-Shalom_MODIS Summer SUHI Cross-sections Anomalies over the Megacities of the Monsoon.pdf,'aqua/modis'(23); 'terra/modis'(11); 'terra/modis----level-3'(1); 'aqua/modis----level-3'(1), , 
92JVM3QJ,TGCH53MZ,2017_Jury_Statistics and Meteorology of Air Pollution Episodes over the South African.pdf,'aura/omi'(1), 'merra'(23); 'geos-5'(1), 
ECE79VTX,MHTIBQR2,2017_Jury_Evaluation of satellite-model proxies for hydro-meteorological services in the.pdf,, 'merra'(20), 
KVHEIB9W,SMYYXCWJ,2017_Jury_Caribbean Air Chemistry and Dispersion Conditions.pdf,'aura/omi'(1), 'merra'(17); 'geos-5'(1), 
MNA86ZW5,XTTE69T6,2017_A Jebar_Validation of Ozone Monitoring Instrument UV Satellite Data Using Spectral and.pdf,'aqua/modis'(1), , 
L3459A4C,LK6DXZTL,2016_Jimenez_Fouling Communities of Two Accidental Artificial Reefs (Modern Shipwrecks) in.pdf,'aqua/modis'(1), , 
AZNK8PEV,CNV4VPFX,2017_Hayes_Thorium distributions in high- and low-dust regions and the significance for.pdf,'terra/modis'(1), , 
QWEU4B6R,9INBUKVM,2017_Cadet_Comparison of Ground-Based and Satellite-Derived Solar UV Index Levels at Six.pdf,'aura/omi'(4), , 
HINFK5AW,BCU7PKG8,2017_García_Impact of North America on the aerosol composition in the North Atlantic free.pdf,'aura/omi----level 3'(1), , 
N4VFNZM8,3BDURI5P,2017_Boraiy_Improving direct normal irradiance retrieval in cloud-free but high aerosol.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
MCCIFAUK,HDAYCA43,2017_Freeman_Mapping air quality zones for coastal urban centers.pdf,'aura/omi'(1), , 
A4GZSBVB,PGLAPN4E,2017_Dargie_Age extent and carbon storage of the central Congo Basin peatland complex.pdf,, , 
PZ7I66UF,WW8GMRZN,2017_Carrillo_Vulnerability of mixotrophic algae to nutrient pulses and UVR in an.pdf,'nimbus-7/toms'(1), , 
FWGLK9GC,NMN925PV,2018_Cheng_Ground-Level NO2 in Urban Beijing.pdf,, , 
ZQN9FPF2,NKDIV8N3,2017_Zeiger_An Assessment of Mean Areal Precipitation Methods on Simulated Stream Flow.pdf,, 'penman-monteith'(1), 
LU4E5YME,ND2MMCML,2017_Senghor_Seasonal cycle of desert aerosols in western Africa.pdf,'aura/omi'(3); 'aura/omi----level 3'(1); 'meteosat/seviri'(1), , 
TXMPYI8W,IXUACRC2,2017_Rizza_WRF-Chem model simulations of a dust outbreak over the central Mediterranean.pdf,'terra/modis'(6); 'aqua/modis'(1), , 
TJG8H2ZL,XFYT4L6B,2017_Rupakheti_Pre-monsoon air quality over Lumbini a world heritage site along the Himalayan.pdf,'terra/modis'(2), , 
6N4DDZZI,B4CE58VA,2017_Qu_Dimethylsulfide model calibration and parametric sensitivity analysis for the.pdf,'aqua/modis----level 3'(2), , 
M83KXV2Z,9NVYZBKC,2017_Quirino_Evaluation of TRMM satellite rainfall estimates (algorithms 3B42 V7 & RT) over.pdf,, , 
Q79IVP62,8GM7YIG5,2017_Rafiq_Long term temporal trends and spatial distribution of total ozone over Pakistan.pdf,'aqua/airs'(1), , 
9MXS2V9V,LMPEL28G,2011_Labow_Diurnal variation of 340 nm Lambertian equivalent reflectivity due to clouds.pdf,'terra/modis'(10); 'aqua/modis'(10); 'aura/omi'(1), , 
3LD48ZZ3,KSTK8HYX,2016_Field_Indonesian fire activity and smoke pollution in 2015 show persistent nonlinear.pdf,'aura/mls'(1); 'aqua/airs'(1); 'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), , 
XHMTBWFZ,HMRXVUQX,2014_Emili_Combined assimilation of IASI and MLS observations to constrain tropospheric.pdf,'aura/mls'(1); 'aura/omi'(1), , 
